350,1e-07
350,0
351,0
351,0
352,0
352,0
353,0
353,0
354,0
354,0
355,0
355,0
356,0
356,0
357,0
357,1e-07
358,1e-07
358,1e-07
359,2e-07
359,4e-07
360,8e-07
360,1.5e-06
361,2.5e-06
361,3.9e-06
362,6.4e-06
362,1.18e-05
363,1.55e-05
363,1.35e-05
364,1.94e-05
364,6.53e-05
365,9.5e-06
365,2.6e-06
366,1.7e-06
366,2.9e-06
367,0.0002639
367,1.1e-06
368,2e-07
368,1e-07
369,0
369,0
370,0
370,0
371,0
371,0
372,0
372,8e-07
373,0
373,0
374,0
374,0
375,0
375,0
376,0
376,0
377,0
377,0
378,0
378,0
379,0
379,0
380,0
380,0
381,0
381,0
382,0
382,0
383,0
383,0
384,0
384,0
385,0
385,0
386,0
386,0
387,0
387,0
388,0
388,0
389,0
389,0
390,0
390,0
391,0
391,0
392,0
392,0
393,0
393,0
394,0
394,0
395,0
395,0
396,0
396,0
397,0
397,0
398,0
398,0
399,2e-07
399,4.4e-06
400,3.1e-06
400,1.6e-06
401,6e-06
401,6.7e-06
402,6e-07
402,2e-07
403,1e-07
403,1e-07
404,1e-07
404,1e-07
405,1e-07
405,1e-07
406,2e-07
406,3e-07
407,7e-07
407,3.1e-06
408,1.34e-05
408,4.2e-06
409,2.2e-06
409,1.9e-06
410,2.5e-06
410,5.3e-06
411,4.2e-05
411,2.61e-05
412,3.6e-06
412,1.4e-06
413,8e-07
413,6e-07
414,5e-07
414,5e-07
415,6e-07
415,8e-07
416,1.2e-06
416,2e-06
417,3.6e-06
417,5.2e-06
418,4.5e-06
418,3e-06
419,2.3e-06
419,1.9e-06
420,1.9e-06
420,2.1e-06
421,2.7e-06
421,4e-06
422,7.4e-06
422,1.98e-05
423,0.0001367
423,0.0002368
424,3.28e-05
424,1.42e-05
425,9.1e-06
425,7.3e-06
426,6.6e-06
426,6.5e-06
427,6.6e-06
427,6.4e-06
428,5.7e-06
428,4.8e-06
429,3.9e-06
429,3.3e-06
430,2.9e-06
430,2.6e-06
431,2.6e-06
431,2.7e-06
432,3.1e-06
432,3.8e-06
433,5.2e-06
433,8.2e-06
434,1.55e-05
434,4.2e-05
435,0.0003072
435,0.0003957
436,5.1e-05
436,1.9e-05
437,9.9e-06
437,5.9e-06
438,3.8e-06
438,2.6e-06
439,1.8e-06
439,1.3e-06
440,9e-07
440,7e-07
441,5e-07
441,4e-07
442,4e-07
442,3e-07
443,3e-07
443,2e-07
444,2e-07
444,2e-07
445,2e-07
445,2e-07
446,2e-07
446,2e-07
447,2e-07
447,2e-07
448,2e-07
448,2e-07
449,2e-07
449,2e-07
450,2e-07
450,2e-07
451,1e-07
451,1e-07
452,1e-07
452,1e-07
453,2e-07
453,2e-07
454,2e-07
454,2e-07
455,2e-07
455,2e-07
456,3e-07
456,3e-07
457,4e-07
457,5e-07
458,6e-07
458,8e-07
459,1e-06
459,1.4e-06
460,2.1e-06
460,3.3e-06
461,6e-06
461,1.43e-05
462,6.57e-05
462,0.000352
463,2.85e-05
463,8.8e-06
464,4.2e-06
464,2.4e-06
465,1.6e-06
465,1.1e-06
466,9e-07
466,7e-07
467,6e-07
467,5e-07
468,4e-07
468,4e-07
469,3e-07
469,3e-07
470,3e-07
470,3e-07
471,3e-07
471,3e-07
472,3e-07
472,3e-07
473,3e-07
473,3e-07
474,4e-07
474,4e-07
475,4e-07
475,4e-07
476,4e-07
476,5e-07
477,5e-07
477,5e-07
478,6e-07
478,6e-07
479,7e-07
479,7e-07
480,8e-07
480,9e-07
481,1.1e-06
481,1.2e-06
482,1.4e-06
482,1.6e-06
483,1.8e-06
483,1.9e-06
484,1.9e-06
484,1.9e-06
485,1.7e-06
485,1.6e-06
486,1.4e-06
486,1.3e-06
487,1.2e-06
487,1.1e-06
488,1e-06
488,9e-07
489,8e-07
489,8e-07
490,7e-07
490,7e-07
491,6e-07
491,6e-07
492,5e-07
492,5e-07
493,4e-07
493,4e-07
494,4e-07
494,3e-07
495,3e-07
495,3e-07
496,3e-07
496,3e-07
497,3e-07
497,3e-07
498,3e-07
498,3e-07
499,3e-07
499,3e-07
500,3e-07
500,4e-07
501,4e-07
501,4e-07
502,5e-07
502,5e-07
503,6e-07
503,6e-07
504,7e-07
504,7e-07
505,8e-07
505,9e-07
506,1e-06
506,1e-06
507,1.1e-06
507,1.1e-06
508,1.2e-06
508,1.3e-06
509,1.3e-06
509,1.4e-06
510,1.4e-06
510,1.5e-06
511,1.6e-06
511,1.7e-06
512,1.7e-06
512,1.8e-06
513,1.9e-06
513,2e-06
514,2.1e-06
514,2.2e-06
515,2.3e-06
515,2.4e-06
516,2.5e-06
