350,0
350,0
351,0
351,0
352,0
352,0
353,0
353,0
354,0
354,0
355,0
355,0
356,0
356,0
357,0
357,0
358,0
358,0
359,0
359,0
360,0
360,0
361,0
361,0
362,0
362,0
363,0
363,0
364,0
364,0
365,0
365,0
366,0
366,0
367,0
367,0
368,0
368,0
369,0
369,0
370,0
370,0
371,0
371,0
372,0
372,0
373,0
373,0
374,0
374,0
375,0
375,0
376,0
376,0
377,0
377,0
378,0
378,0
379,0
379,0
380,0
380,0
381,0
381,0
382,0
382,3e-07
383,3.9e-05
383,1.24e-05
384,6.24e-05
384,8.2e-06
385,0
385,0
386,1e-07
386,0
387,1e-07
387,0
388,2e-07
388,0
389,0
389,0
390,0
390,0
391,0
391,0
392,0
392,0
393,0
393,0
394,0
394,0
395,0
395,0
396,0
396,0
397,0
397,0
398,0
398,0
399,0
399,0
400,0
400,0
401,0
401,0
402,0
402,0
403,0
403,0
404,0
404,0
405,0
405,0
406,0
406,0
407,0
407,0
408,0
408,0
409,0
409,0
410,0
410,0
411,0
411,0
412,0
412,0
413,0
413,0
414,0
414,0
415,0
415,0
416,0
416,0
417,0
417,0
418,0
418,0
419,0
419,0
420,0
420,0
421,0
421,0
422,0
422,0
423,0
423,0
424,0
424,0
425,0
425,0
426,0
426,1e-07
427,1e-07
427,1e-07
428,1e-07
428,2e-07
429,2e-07
429,3e-07
430,4e-07
430,8e-07
431,1.4e-06
431,1.6e-06
432,1.7e-06
432,2.7e-06
433,4.9e-06
433,5.3e-06
434,4.4e-06
434,4.8e-06
435,6.7e-06
435,8e-06
436,6.9e-06
436,6.5e-06
437,8e-06
437,1.18e-05
438,1.44e-05
438,1.24e-05
439,1.11e-05
439,1.24e-05
440,1.71e-05
440,2.48e-05
441,3.13e-05
441,3.54e-05
442,4.28e-05
442,5.59e-05
443,6.78e-05
443,7.06e-05
444,7.37e-05
444,9.01e-05
445,0.0001334
445,0.0002078
446,0.0002689
446,0.000276
447,0.0002871
447,0.0003493
448,0.0004859
448,0.0006597
449,0.0007496
449,0.0007818
450,0.000898
450,0.001227
451,0.0019182
451,0.0028524
452,0.0033173
452,0.0034026
453,0.00382
453,0.0050498
454,0.0075308
454,0.011042
455,0.014027
455,0.016458
456,0.020624
456,0.029204
457,0.044007
457,0.061016
458,0.073402
458,0.086838
459,0.11484
459,0.17485
460,0.28267
460,0.40715
461,0.48675
461,0.5518
462,0.65535
462,0.79272
463,0.89969
463,0.9361
464,0.93815
464,0.94122
465,0.9455
465,0.94231
466,0.93579
466,0.93645
467,0.946
467,0.95536
468,0.95543
468,0.94738
469,0.94019
469,0.94052
470,0.94757
470,0.95552
471,0.95974
471,0.95986
472,0.9587
472,0.95884
473,0.96062
473,0.9626
474,0.96334
474,0.96264
475,0.9614
475,0.96065
476,0.96071
476,0.96099
477,0.96048
477,0.95857
478,0.95557
478,0.95274
479,0.95153
479,0.95278
480,0.9562
480,0.96055
481,0.96437
481,0.96682
482,0.968
482,0.96851
483,0.9688
483,0.96881
484,0.96826
484,0.96717
485,0.96613
485,0.96593
486,0.96688
486,0.96846
487,0.96952
487,0.96919
488,0.96757
488,0.9658
489,0.96528
489,0.96668
490,0.96941
490,0.97197
491,0.97294
491,0.97196
492,0.96997
492,0.96854
493,0.96876
493,0.9706
494,0.97299
494,0.97459
495,0.97475
495,0.97386
496,0.97301
496,0.97314
497,0.97435
497,0.97584
498,0.97648
498,0.97567
499,0.97376
499,0.97187
500,0.97116
500,0.97208
501,0.97409
501,0.97598
502,0.97665
502,0.97581
503,0.97417
503,0.97297
504,0.97321
504,0.975
505,0.9775
505,0.97929
506,0.97946
506,0.97785
507,0.97522
507,0.97289
508,0.97201
508,0.97303
509,0.97551
509,0.97835
510,0.98034
510,0.98075
511,0.97967
511,0.97788
512,0.97646
512,0.97619
513,0.97725
513,0.97915
514,0.98105
514,0.98212
515,0.982
515,0.98089
516,0.97943
516,0.97837
517,0.97817
517,0.97888
518,0.98009
518,0.98121
519,0.98174
519,0.9815
520,0.98068
520,0.97974
521,0.97919
521,0.97934
522,0.98021
522,0.98151
523,0.98284
523,0.98385
524,0.98435
524,0.98443
525,0.98432
525,0.9843
526,0.98455
526,0.98505
527,0.98561
527,0.98596
528,0.98588
528,0.98529
529,0.98428
529,0.98314
530,0.98216
530,0.98163
531,0.9817
531,0.98234
532,0.9834
532,0.98463
533,0.98581
533,0.98675
534,0.9874
534,0.98776
535,0.98795
535,0.98805
536,0.98815
536,0.98827
537,0.98838
537,0.98841
538,0.9883
538,0.98801
539,0.98757
539,0.98703
540,0.9865
540,0.98612
541,0.98599
541,0.98618
542,0.98669
542,0.98746
543,0.98836
543,0.98923
544,0.9899
544,0.99026
545,0.99027
545,0.98997
546,0.98946
546,0.98891
547,0.98848
547,0.9883
548,0.98843
548,0.98884
549,0.98944
549,0.99007
550,0.99061
550,0.99087
551,0.9909
551,0.99072
552,0.99042
552,0.99008
553,0.98982
553,0.98969
554,0.9897
554,0.98982
555,0.98998
555,0.9901
556,0.99013
556,0.99004
557,0.98983
557,0.98954
558,0.98922
558,0.98891
559,0.98864
559,0.98842
560,0.98823
560,0.98806
561,0.98788
561,0.9877
562,0.98754
562,0.98745
563,0.98744
563,0.98754
564,0.98774
564,0.98797
565,0.98818
565,0.98828
566,0.98822
566,0.988
567,0.98765
567,0.98727
